TableName,State_Code,District_Code,Tehsil_Code,Town_Code,Area_Name,Area_Type,Kitchen_Type,Total_Households,Firewood,CropResidue,Cowdung,Coal,Kerosene,LPG,Electricity,Biogas,Other,NoCooking
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Total," 63,313 "," 35,912 "," 1,126 ", 566 , 93 ," 2,055 "," 22,356 ", 24 , 745 , 30 , 406 
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Cooking inside house:," 48,161 "," 23,857 ", 749 , 426 , 63 ," 1,822 "," 20,514 ", 16 , 688 , 26 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Has Kitchen," 34,832 "," 13,785 ", 461 , 300 , 47 ," 1,217 "," 18,374 ", 10 , 623 , 15 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Does not have kitchen," 13,329 "," 10,072 ", 288 , 126 , 16 , 605 ," 2,140 ", 6 , 65 , 11 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Cooking outside house:," 14,746 "," 12,055 ", 377 , 140 , 30 , 233 ," 1,842 ", 8 , 57 , 4 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Has Kitchen," 6,822 "," 5,473 ", 92 , 68 , 17 , 93 ," 1,036 ", 4 , 39 , -   , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,Does not have kitchen," 7,924 "," 6,582 ", 285 , 72 , 13 , 140 , 806 , 4 , 18 , 4 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Total,No Cooking, 406 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 406 
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Total," 49,971 "," 31,687 ", 805 , 465 , 62 ," 1,350 "," 14,657 ", 19 , 637 , 14 , 275 
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Cooking inside house:," 36,754 "," 20,998 ", 554 , 332 , 44 ," 1,159 "," 13,062 ", 13 , 581 , 11 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Has Kitchen," 25,046 "," 11,871 ", 328 , 225 , 31 , 720 ," 11,331 ", 8 , 529 , 3 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Does not have kitchen," 11,708 "," 9,127 ", 226 , 107 , 13 , 439 ," 1,731 ", 5 , 52 , 8 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Cooking outside house:," 12,942 "," 10,689 ", 251 , 133 , 18 , 191 ," 1,595 ", 6 , 56 , 3 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Has Kitchen," 5,978 "," 4,895 ", 81 , 63 , 6 , 59 , 832 , 4 , 38 , -   , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,Does not have kitchen," 6,964 "," 5,794 ", 170 , 70 , 12 , 132 , 763 , 2 , 18 , 3 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Rural,No Cooking, 275 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 275 
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Total," 13,342 "," 4,225 ", 321 , 101 , 31 , 705 ," 7,699 ", 5 , 108 , 16 , 131 
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Cooking inside house:," 11,407 "," 2,859 ", 195 , 94 , 19 , 663 ," 7,452 ", 3 , 107 , 15 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Has Kitchen," 9,786 "," 1,914 ", 133 , 75 , 16 , 497 ," 7,043 ", 2 , 94 , 12 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Does not have kitchen," 1,621 ", 945 , 62 , 19 , 3 , 166 , 409 , 1 , 13 , 3 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Cooking outside house:," 1,804 "," 1,366 ", 126 , 7 , 12 , 42 , 247 , 2 , 1 , 1 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Has Kitchen, 844 , 578 , 11 , 5 , 11 , 34 , 204 , -   , 1 , -   , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,Does not have kitchen, 960 , 788 , 115 , 2 , 1 , 8 , 43 , 2 , -   , 1 , -   
HH3410,27,522,04210,000000,Sub-District - Rahuri,Urban,No Cooking, 131 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 131 
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Total," 7,532 "," 2,021 ", 181 , 24 , 19 , 372 ," 4,827 ", 4 , 12 , 9 , 63 
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Cooking inside house:," 6,430 "," 1,253 ", 74 , 22 , 7 , 346 ," 4,705 ", 3 , 12 , 8 , -   
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Has Kitchen," 5,802 ", 900 , 40 , 20 , 6 , 294 ," 4,522 ", 2 , 11 , 7 , -   
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Does not have kitchen, 628 , 353 , 34 , 2 , 1 , 52 , 183 , 1 , 1 , 1 , -   
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Cooking outside house:," 1,039 ", 768 , 107 , 2 , 12 , 26 , 122 , 1 , -   , 1 , -   
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Has Kitchen, 456 , 325 , 7 , 2 , 11 , 20 , 91 , -   , -   , -   , -   
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,Does not have kitchen, 583 , 443 , 100 , -   , 1 , 6 , 31 , 1 , -   , 1 , -   
HH3410,27,522,04210,802830,Rahuri (M Cl),Urban,No Cooking, 63 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 63 
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Total," 5,810 "," 2,204 ", 140 , 77 , 12 , 333 ," 2,872 ", 1 , 96 , 7 , 68 
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Cooking inside house:," 4,977 "," 1,606 ", 121 , 72 , 12 , 317 ," 2,747 ", -   , 95 , 7 , -   
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Has Kitchen," 3,984 "," 1,014 ", 93 , 55 , 10 , 203 ," 2,521 ", -   , 83 , 5 , -   
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Does not have kitchen, 993 , 592 , 28 , 17 , 2 , 114 , 226 , -   , 12 , 2 , -   
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Cooking outside house:, 765 , 598 , 19 , 5 , -   , 16 , 125 , 1 , 1 , -   , -   
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Has Kitchen, 388 , 253 , 4 , 3 , -   , 14 , 113 , -   , 1 , -   , -   
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,Does not have kitchen, 377 , 345 , 15 , 2 , -   , 2 , 12 , 1 , -   , -   , -   
HH3410,27,522,04210,802831,Deolali Pravara (M Cl),Urban,No Cooking, 68 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 68 
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Total," 55,318 "," 35,901 ", 597 , 215 , 40 ," 1,618 "," 16,286 ", 34 , 333 , 26 , 268 
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Cooking inside house:," 43,769 "," 26,726 ", 481 , 161 , 30 ," 1,487 "," 14,582 ", 25 , 255 , 22 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Has Kitchen," 28,285 "," 15,224 ", 263 , 116 , 18 , 807 ," 11,615 ", 14 , 212 , 16 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Does not have kitchen," 15,484 "," 11,502 ", 218 , 45 , 12 , 680 ," 2,967 ", 11 , 43 , 6 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Cooking outside house:," 11,281 "," 9,175 ", 116 , 54 , 10 , 131 ," 1,704 ", 9 , 78 , 4 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Has Kitchen," 7,117 "," 5,641 ", 71 , 29 , 6 , 64 ," 1,239 ", 5 , 58 , 4 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Total,Does not have kitchen," 4,164 "," 3,534 ", 45 , 25 , 4 , 67 , 465 , 4 , 20 , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Total,No Cooking, 268 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 268 
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Total," 55,318 "," 35,901 ", 597 , 215 , 40 ," 1,618 "," 16,286 ", 34 , 333 , 26 , 268 
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Cooking inside house:," 43,769 "," 26,726 ", 481 , 161 , 30 ," 1,487 "," 14,582 ", 25 , 255 , 22 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Has Kitchen," 28,285 "," 15,224 ", 263 , 116 , 18 , 807 ," 11,615 ", 14 , 212 , 16 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Does not have kitchen," 15,484 "," 11,502 ", 218 , 45 , 12 , 680 ," 2,967 ", 11 , 43 , 6 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Cooking outside house:," 11,281 "," 9,175 ", 116 , 54 , 10 , 131 ," 1,704 ", 9 , 78 , 4 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Has Kitchen," 7,117 "," 5,641 ", 71 , 29 , 6 , 64 ," 1,239 ", 5 , 58 , 4 , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,Does not have kitchen," 4,164 "," 3,534 ", 45 , 25 , 4 , 67 , 465 , 4 , 20 , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Rural,No Cooking, 268 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 268 
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Total, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Cooking inside house:, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Has Kitchen, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Does not have kitchen, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Cooking outside house:, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Has Kitchen, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,Does not have kitchen, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04211,000000,Sub-District - Parner,Urban,No Cooking, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Total," 60,979 "," 39,010 "," 1,034 ", 464 , 106 ," 1,735 "," 17,722 ", 33 , 381 , 60 , 434 
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Cooking inside house:," 42,377 "," 23,976 ", 788 , 311 , 63 ," 1,535 "," 15,346 ", 22 , 299 , 37 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Has Kitchen," 27,061 "," 12,604 ", 425 , 186 , 42 , 920 ," 12,582 ", 15 , 261 , 26 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Does not have kitchen," 15,316 "," 11,372 ", 363 , 125 , 21 , 615 ," 2,764 ", 7 , 38 , 11 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Cooking outside house:," 18,168 "," 15,034 ", 246 , 153 , 43 , 200 ," 2,376 ", 11 , 82 , 23 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Has Kitchen," 10,833 "," 8,568 ", 121 , 108 , 27 , 120 ," 1,806 ", 5 , 66 , 12 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,Does not have kitchen," 7,335 "," 6,466 ", 125 , 45 , 16 , 80 , 570 , 6 , 16 , 11 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Total,No Cooking, 434 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 434 
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Total," 54,969 "," 37,355 ", 962 , 435 , 92 ," 1,262 "," 14,033 ", 33 , 366 , 50 , 381 
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Cooking inside house:," 37,197 "," 22,915 ", 741 , 294 , 52 ," 1,071 "," 11,783 ", 22 , 286 , 33 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Has Kitchen," 22,928 "," 11,985 ", 396 , 178 , 32 , 625 ," 9,427 ", 15 , 248 , 22 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Does not have kitchen," 14,269 "," 10,930 ", 345 , 116 , 20 , 446 ," 2,356 ", 7 , 38 , 11 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Cooking outside house:," 17,391 "," 14,440 ", 221 , 141 , 40 , 191 ," 2,250 ", 11 , 80 , 17 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Has Kitchen," 10,365 "," 8,227 ", 109 , 97 , 25 , 115 ," 1,711 ", 5 , 64 , 12 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,Does not have kitchen," 7,026 "," 6,213 ", 112 , 44 , 15 , 76 , 539 , 6 , 16 , 5 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Rural,No Cooking, 381 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 381 
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Total," 6,010 "," 1,655 ", 72 , 29 , 14 , 473 ," 3,689 ", -   , 15 , 10 , 53 
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Cooking inside house:," 5,180 "," 1,061 ", 47 , 17 , 11 , 464 ," 3,563 ", -   , 13 , 4 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Has Kitchen," 4,133 ", 619 , 29 , 8 , 10 , 295 ," 3,155 ", -   , 13 , 4 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Does not have kitchen," 1,047 ", 442 , 18 , 9 , 1 , 169 , 408 , -   , -   , -   , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Cooking outside house:, 777 , 594 , 25 , 12 , 3 , 9 , 126 , -   , 2 , 6 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Has Kitchen, 468 , 341 , 12 , 11 , 2 , 5 , 95 , -   , 2 , -   , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,Does not have kitchen, 309 , 253 , 13 , 1 , 1 , 4 , 31 , -   , -   , 6 , -   
HH3410,27,522,04212,000000,Sub-District - Shrigonda,Urban,No Cooking, 53 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 53 
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Total," 6,010 "," 1,655 ", 72 , 29 , 14 , 473 ," 3,689 ", -   , 15 , 10 , 53 
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Cooking inside house:," 5,180 "," 1,061 ", 47 , 17 , 11 , 464 ," 3,563 ", -   , 13 , 4 , -   
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Has Kitchen," 4,133 ", 619 , 29 , 8 , 10 , 295 ," 3,155 ", -   , 13 , 4 , -   
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Does not have kitchen," 1,047 ", 442 , 18 , 9 , 1 , 169 , 408 , -   , -   , -   , -   
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Cooking outside house:, 777 , 594 , 25 , 12 , 3 , 9 , 126 , -   , 2 , 6 , -   
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Has Kitchen, 468 , 341 , 12 , 11 , 2 , 5 , 95 , -   , 2 , -   , -   
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,Does not have kitchen, 309 , 253 , 13 , 1 , 1 , 4 , 31 , -   , -   , 6 , -   
HH3410,27,522,04212,802832,Shrigonda (M Cl),Urban,No Cooking, 53 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 53 
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Total," 49,599 "," 40,128 ", 981 , 353 , 100 ," 1,485 "," 5,746 ", 34 , 222 , 87 , 463 
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Cooking inside house:," 30,401 "," 22,818 ", 639 , 254 , 56 ," 1,334 "," 5,092 ", 14 , 141 , 53 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Has Kitchen," 16,340 "," 10,575 ", 329 , 129 , 27 , 758 ," 4,412 ", 5 , 85 , 20 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Does not have kitchen," 14,061 "," 12,243 ", 310 , 125 , 29 , 576 , 680 , 9 , 56 , 33 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Cooking outside house:," 18,735 "," 17,310 ", 342 , 99 , 44 , 151 , 654 , 20 , 81 , 34 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Has Kitchen," 9,202 "," 8,347 ", 166 , 62 , 17 , 79 , 464 , 7 , 44 , 16 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,Does not have kitchen," 9,533 "," 8,963 ", 176 , 37 , 27 , 72 , 190 , 13 , 37 , 18 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Total,No Cooking, 463 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 463 
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Total," 47,046 "," 39,351 ", 953 , 342 , 92 ," 1,209 "," 4,338 ", 33 , 218 , 76 , 434 
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Cooking inside house:," 28,098 "," 22,243 ", 614 , 243 , 49 ," 1,061 "," 3,695 ", 13 , 137 , 43 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Has Kitchen," 14,499 "," 10,247 ", 312 , 123 , 21 , 587 ," 3,105 ", 4 , 81 , 19 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Does not have kitchen," 13,599 "," 11,996 ", 302 , 120 , 28 , 474 , 590 , 9 , 56 , 24 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Cooking outside house:," 18,514 "," 17,108 ", 339 , 99 , 43 , 148 , 643 , 20 , 81 , 33 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Has Kitchen," 9,122 "," 8,274 ", 166 , 62 , 17 , 77 , 459 , 7 , 44 , 16 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,Does not have kitchen," 9,392 "," 8,834 ", 173 , 37 , 26 , 71 , 184 , 13 , 37 , 17 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Rural,No Cooking, 434 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 434 
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Total," 2,553 ", 777 , 28 , 11 , 8 , 276 ," 1,408 ", 1 , 4 , 11 , 29 
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Cooking inside house:," 2,303 ", 575 , 25 , 11 , 7 , 273 ," 1,397 ", 1 , 4 , 10 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Has Kitchen," 1,841 ", 328 , 17 , 6 , 6 , 171 ," 1,307 ", 1 , 4 , 1 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Does not have kitchen, 462 , 247 , 8 , 5 , 1 , 102 , 90 , -   , -   , 9 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Cooking outside house:, 221 , 202 , 3 , -   , 1 , 3 , 11 , -   , -   , 1 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Has Kitchen, 80 , 73 , -   , -   , -   , 2 , 5 , -   , -   , -   , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,Does not have kitchen, 141 , 129 , 3 , -   , 1 , 1 , 6 , -   , -   , 1 , -   
HH3410,27,522,04213,000000,Sub-District - Karjat,Urban,No Cooking, 29 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 29 
HH3410,27,522,04213,558631,Karjat (CT),Urban,Total," 2,553 ", 777 , 28 , 11 , 8 , 276 ," 1,408 ", 1 , 4 , 11 , 29 
HH3410,27,522,04213,558631,Karjat (CT),Urban,Cooking inside house:," 2,303 ", 575 , 25 , 11 , 7 , 273 ," 1,397 ", 1 , 4 , 10 , -   
HH3410,27,522,04213,558631,Karjat (CT),Urban,Has Kitchen," 1,841 ", 328 , 17 , 6 , 6 , 171 ," 1,307 ", 1 , 4 , 1 , -   
HH3410,27,522,04213,558631,Karjat (CT),Urban,Does not have kitchen, 462 , 247 , 8 , 5 , 1 , 102 , 90 , -   , -   , 9 , -   
HH3410,27,522,04213,558631,Karjat (CT),Urban,Cooking outside house:, 221 , 202 , 3 , -   , 1 , 3 , 11 , -   , -   , 1 , -   
HH3410,27,522,04213,558631,Karjat (CT),Urban,Has Kitchen, 80 , 73 , -   , -   , -   , 2 , 5 , -   , -   , -   , -   
HH3410,27,522,04213,558631,Karjat (CT),Urban,Does not have kitchen, 141 , 129 , 3 , -   , 1 , 1 , 6 , -   , -   , 1 , -   
HH3410,27,522,04213,558631,Karjat (CT),Urban,No Cooking, 29 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 29 
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Total," 33,804 "," 25,179 ", 722 , 330 , 68 ," 1,168 "," 6,089 ", 26 , 54 , 20 , 148 
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Cooking inside house:," 17,758 "," 10,398 ", 427 , 134 , 38 ," 1,055 "," 5,656 ", 14 , 35 , 1 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Has Kitchen," 10,849 "," 4,921 ", 179 , 76 , 21 , 735 ," 4,879 ", 10 , 28 , -   , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Does not have kitchen," 6,909 "," 5,477 ", 248 , 58 , 17 , 320 , 777 , 4 , 7 , 1 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Cooking outside house:," 15,898 "," 14,781 ", 295 , 196 , 30 , 113 , 433 , 12 , 19 , 19 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Has Kitchen," 6,799 "," 6,144 ", 184 , 75 , 23 , 53 , 295 , 6 , 16 , 3 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,Does not have kitchen," 9,099 "," 8,637 ", 111 , 121 , 7 , 60 , 138 , 6 , 3 , 16 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Total,No Cooking, 148 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 148 
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Total," 26,632 "," 23,195 ", 677 , 311 , 50 , 418 ," 1,801 ", 25 , 48 , 19 , 88 
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Cooking inside house:," 11,509 "," 9,119 ", 387 , 118 , 23 , 347 ," 1,472 ", 13 , 29 , 1 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Has Kitchen," 5,965 "," 4,320 ", 147 , 65 , 13 , 214 ," 1,175 ", 9 , 22 , -   , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Does not have kitchen," 5,544 "," 4,799 ", 240 , 53 , 10 , 133 , 297 , 4 , 7 , 1 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Cooking outside house:," 15,035 "," 14,076 ", 290 , 193 , 27 , 71 , 329 , 12 , 19 , 18 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Has Kitchen," 6,436 "," 5,903 ", 183 , 73 , 22 , 23 , 207 , 6 , 16 , 3 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,Does not have kitchen," 8,599 "," 8,173 ", 107 , 120 , 5 , 48 , 122 , 6 , 3 , 15 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Rural,No Cooking, 88 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 88 
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Total," 7,172 "," 1,984 ", 45 , 19 , 18 , 750 ," 4,288 ", 1 , 6 , 1 , 60 
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Cooking inside house:," 6,249 "," 1,279 ", 40 , 16 , 15 , 708 ," 4,184 ", 1 , 6 , -   , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Has Kitchen," 4,884 ", 601 , 32 , 11 , 8 , 521 ," 3,704 ", 1 , 6 , -   , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Does not have kitchen," 1,365 ", 678 , 8 , 5 , 7 , 187 , 480 , -   , -   , -   , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Cooking outside house:, 863 , 705 , 5 , 3 , 3 , 42 , 104 , -   , -   , 1 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Has Kitchen, 363 , 241 , 1 , 2 , 1 , 30 , 88 , -   , -   , -   , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,Does not have kitchen, 500 , 464 , 4 , 1 , 2 , 12 , 16 , -   , -   , 1 , -   
HH3410,27,522,04214,000000,Sub-District - Jamkhed,Urban,No Cooking, 60 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 60 
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Total," 7,172 "," 1,984 ", 45 , 19 , 18 , 750 ," 4,288 ", 1 , 6 , 1 , 60 
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Cooking inside house:," 6,249 "," 1,279 ", 40 , 16 , 15 , 708 ," 4,184 ", 1 , 6 , -   , -   
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Has Kitchen," 4,884 ", 601 , 32 , 11 , 8 , 521 ," 3,704 ", 1 , 6 , -   , -   
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Does not have kitchen," 1,365 ", 678 , 8 , 5 , 7 , 187 , 480 , -   , -   , -   , -   
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Cooking outside house:, 863 , 705 , 5 , 3 , 3 , 42 , 104 , -   , -   , 1 , -   
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Has Kitchen, 363 , 241 , 1 , 2 , 1 , 30 , 88 , -   , -   , -   , -   
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,Does not have kitchen, 500 , 464 , 4 , 1 , 2 , 12 , 16 , -   , -   , 1 , -   
HH3410,27,522,04214,558718,Jamkhed (CT),Urban,No Cooking, 60 , -   , -   , -   , -   , -   , -   , -   , -   , -   , 60 
HH3410,27,523,00000,000000,District - Bid,Total,Total," 545,073 "," 345,265 "," 92,248 "," 9,644 ", 940 ," 10,184 "," 82,098 ", 543 , 716 , 677 ," 2,758 "
