TableName,State_Code,District_Code,Tehsil_Code,Town_Code,Area_Name,Area_Type,Total_Households,Bank,Radio,TV,Computer_With_Internet,Computer_Without_Internet,Landline_Only,Mobile_Only,Landline_Mobile,Bicycle,Motorcycle,Car,With_All,With_None
HH4012,27,520,04172,553353,Jasai (CT),Urban," 1,925 ", 951 , 104 ," 1,295 ", 39 , 232 , 321 ," 1,327 ", 35 , 126 , 324 , 97 , 74 , 181 
HH4012,27,520,04173,000000,Sub-District - Panvel,Total," 167,189 "," 132,557 "," 34,670 "," 134,489 "," 24,623 "," 25,031 "," 14,042 "," 117,365 "," 18,751 "," 42,189 "," 61,044 "," 23,669 "," 30,822 "," 9,803 "
HH4012,27,520,04173,000000,Sub-District - Panvel,Rural," 53,533 "," 34,283 "," 7,393 "," 36,552 "," 1,260 "," 3,522 "," 3,433 "," 34,885 "," 3,242 "," 10,219 "," 16,927 "," 3,669 "," 2,384 "," 7,236 "
HH4012,27,520,04173,000000,Sub-District - Panvel,Urban," 113,656 "," 98,274 "," 27,277 "," 97,937 "," 23,363 "," 21,509 "," 10,609 "," 82,480 "," 15,509 "," 31,970 "," 44,117 "," 20,000 "," 28,438 "," 2,567 "
HH4012,27,520,04173,802796,Panvel (M Cl),Urban," 42,466 "," 38,696 "," 12,887 "," 38,285 "," 10,337 "," 10,184 "," 4,303 "," 27,663 "," 8,709 "," 14,442 "," 20,099 "," 8,242 "," 13,659 ", 918 
HH4012,27,520,04173,553512,Talode Panchnad (CT),Urban," 2,766 "," 1,622 ", 187 ," 1,224 ", 47 , 258 , 239 ," 2,339 ", 44 , 706 , 702 , 204 , 44 , 86 
HH4012,27,520,04173,553513,Kharghar (CT),Urban," 20,301 "," 19,489 "," 5,873 "," 18,923 "," 8,749 "," 4,304 "," 2,666 "," 13,146 "," 4,193 "," 6,053 "," 10,447 "," 7,751 "," 9,745 ", 130 
HH4012,27,520,04173,553514,Navi Mumbai Panvel Raigarh (CT),Urban," 42,130 "," 34,223 "," 7,413 "," 34,655 "," 3,732 "," 5,939 "," 2,764 "," 35,116 "," 2,010 "," 9,305 "," 10,976 "," 3,237 "," 4,342 "," 1,156 "
HH4012,27,520,04173,553515,Palidevad (CT),Urban," 1,945 "," 1,528 ", 361 ," 1,763 ", 135 , 285 , 133 ," 1,634 ", 147 , 566 , 690 , 140 , 221 , 7 
HH4012,27,520,04173,553516,Vadghar (CT),Urban," 1,629 ", 855 , 101 ," 1,046 ", 15 , 307 , 207 ," 1,012 ", 42 , 321 , 314 , 48 , 63 , 211 
HH4012,27,520,04173,553517,Owle (CT),Urban, 875 , 715 , 151 , 706 , 9 , 27 , 33 , 703 , 44 , 65 , 362 , 44 , 21 , 45 
HH4012,27,520,04173,553518,Kalundre (CT),Urban," 1,544 "," 1,146 ", 304 ," 1,335 ", 339 , 205 , 264 , 867 , 320 , 512 , 527 , 334 , 343 , 14 
HH4012,27,520,04174,000000,Sub-District - Karjat,Total," 43,471 "," 26,491 "," 3,798 "," 23,606 "," 1,269 "," 2,842 "," 5,213 "," 17,492 "," 7,472 "," 5,982 "," 9,630 "," 1,802 "," 1,857 "," 10,023 "
HH4012,27,520,04174,000000,Sub-District - Karjat,Rural," 32,013 "," 17,349 "," 2,578 "," 14,272 ", 354 ," 1,442 "," 4,298 "," 10,437 "," 5,375 "," 4,271 "," 6,537 ", 983 , 606 ," 9,260 "
HH4012,27,520,04174,000000,Sub-District - Karjat,Urban," 11,458 "," 9,142 "," 1,220 "," 9,334 ", 915 ," 1,400 ", 915 ," 7,055 "," 2,097 "," 1,711 "," 3,093 ", 819 ," 1,251 ", 763 
HH4012,27,520,04174,802797,Matheran (M Cl),Urban, 959 , 836 , 158 , 768 , 18 , 32 , 32 , 770 , 63 , 9 , 7 , 10 , 4 , 47 
HH4012,27,520,04174,802798,Karjat (M Cl),Urban," 6,503 "," 5,256 ", 728 ," 5,453 ", 697 , 966 , 686 ," 3,556 "," 1,558 "," 1,234 "," 2,257 ", 561 , 997 , 341 
HH4012,27,520,04174,553695,Neral (CT),Urban," 3,996 "," 3,050 ", 334 ," 3,113 ", 200 , 402 , 197 ," 2,729 ", 476 , 468 , 829 , 248 , 250 , 375 
HH4012,27,520,04175,000000,Sub-District - Khalapur,Total," 45,257 "," 31,310 "," 5,279 "," 30,634 "," 2,215 "," 4,389 "," 3,991 "," 23,911 "," 7,042 "," 8,541 "," 14,188 "," 3,450 "," 4,088 "," 7,095 "
HH4012,27,520,04175,000000,Sub-District - Khalapur,Rural," 24,056 "," 13,614 "," 1,949 "," 13,129 ", 556 ," 1,233 "," 2,312 "," 10,509 "," 3,094 "," 3,538 "," 6,006 "," 1,153 ", 847 ," 5,943 "
HH4012,27,520,04175,000000,Sub-District - Khalapur,Urban," 21,201 "," 17,696 "," 3,330 "," 17,505 "," 1,659 "," 3,156 "," 1,679 "," 13,402 "," 3,948 "," 5,003 "," 8,182 "," 2,297 "," 3,241 "," 1,152 "
HH4012,27,520,04175,802799,Khopoli (M Cl),Urban," 15,549 "," 12,843 "," 2,284 "," 12,664 "," 1,071 "," 2,313 "," 1,217 "," 10,057 "," 2,528 "," 3,370 "," 5,721 "," 1,683 "," 2,216 ", 919 
HH4012,27,520,04175,553817,Ambivali T. Wankhal (CT),Urban," 1,527 "," 1,245 ", 492 ," 1,244 ", 92 , 186 , 80 , 831 , 459 , 541 , 631 , 115 , 205 , 88 
HH4012,27,520,04175,553818,Mohpada Alias Wasambe (CT),Urban," 2,246 "," 1,897 ", 301 ," 1,885 ", 237 , 269 , 172 ," 1,471 ", 416 , 622 , 799 , 206 , 350 , 114 
HH4012,27,520,04175,553819,Rees (CT),Urban," 1,879 "," 1,711 ", 253 ," 1,712 ", 259 , 388 , 210 ," 1,043 ", 545 , 470 ," 1,031 ", 293 , 470 , 31 
HH4012,27,520,04176,000000,Sub-District - Pen,Total," 43,756 "," 26,835 "," 5,973 "," 26,396 "," 1,638 "," 3,291 "," 8,869 "," 14,030 "," 7,432 "," 7,086 "," 8,497 "," 1,908 "," 2,480 "," 9,685 "
HH4012,27,520,04176,000000,Sub-District - Pen,Rural," 33,087 "," 17,602 "," 3,278 "," 17,443 ", 472 ," 1,773 "," 7,288 "," 8,722 "," 4,793 "," 4,389 "," 4,530 ", 746 , 697 ," 9,039 "
HH4012,27,520,04176,000000,Sub-District - Pen,Urban," 10,669 "," 9,233 "," 2,695 "," 8,953 "," 1,166 "," 1,518 "," 1,581 "," 5,308 "," 2,639 "," 2,697 "," 3,967 "," 1,162 "," 1,783 ", 646 
HH4012,27,520,04176,802800,Pen (M Cl),Urban," 8,600 "," 7,950 "," 2,427 "," 7,585 ", 858 ," 1,332 "," 1,188 "," 4,617 "," 2,264 "," 2,207 "," 3,310 ", 918 ," 1,362 ", 211 
HH4012,27,520,04176,553989,Dadar (CT),Urban," 1,235 ", 597 , 34 , 597 , 2 , 27 , 298 , 309 , 91 , 38 , 74 , 4 , 4 , 417 
HH4012,27,520,04176,553990,Zotirpada (CT),Urban, 834 , 686 , 234 , 771 , 306 , 159 , 95 , 382 , 284 , 452 , 583 , 240 , 417 , 18 
HH4012,27,520,04177,000000,Sub-District - Alibag,Total," 55,611 "," 35,076 "," 9,275 "," 36,974 "," 2,297 "," 4,572 "," 13,284 "," 16,351 "," 14,284 "," 23,750 "," 19,583 "," 3,356 "," 4,018 "," 6,917 "
HH4012,27,520,04177,000000,Sub-District - Alibag,Rural," 45,778 "," 26,698 "," 7,164 "," 28,508 "," 1,062 "," 3,015 "," 11,921 "," 11,669 "," 11,259 "," 19,336 "," 14,081 "," 1,818 "," 1,805 "," 6,595 "
HH4012,27,520,04177,000000,Sub-District - Alibag,Urban," 9,833 "," 8,378 "," 2,111 "," 8,466 "," 1,235 "," 1,557 "," 1,363 "," 4,682 "," 3,025 "," 4,414 "," 5,502 "," 1,538 "," 2,213 ", 322 
HH4012,27,520,04177,802801,Alibag (M Cl),Urban," 4,612 "," 3,891 ", 999 ," 3,886 ", 482 , 621 , 570 ," 2,207 "," 1,383 "," 1,947 "," 2,350 ", 564 , 801 , 188 
HH4012,27,520,04177,554203,Ambepur (CT),Urban," 1,126 ", 829 , 134 , 940 , 54 , 171 , 271 , 451 , 258 , 428 , 463 , 104 , 139 , 55 
HH4012,27,520,04177,554204,Chendhare (CT),Urban," 2,783 "," 2,659 ", 763 ," 2,591 ", 559 , 617 , 297 ," 1,307 "," 1,116 "," 1,404 "," 2,009 ", 688 ," 1,030 ", 29 
HH4012,27,520,04177,554205,Kurul (CT),Urban," 1,312 ", 999 , 215 ," 1,049 ", 140 , 148 , 225 , 717 , 268 , 635 , 680 , 182 , 243 , 50 
HH4012,27,520,04178,000000,Sub-District - Murud,Total," 16,669 "," 9,088 "," 2,250 "," 8,376 ", 365 ," 1,390 "," 3,185 "," 5,013 "," 3,047 "," 5,753 "," 3,501 ", 623 , 568 ," 3,416 "
HH4012,27,520,04178,000000,Sub-District - Murud,Rural," 13,902 "," 6,858 "," 1,885 "," 6,440 ", 274 ," 1,038 "," 2,615 "," 3,901 "," 2,389 "," 4,127 "," 2,602 ", 436 , 376 ," 3,228 "
HH4012,27,520,04178,000000,Sub-District - Murud,Urban," 2,767 "," 2,230 ", 365 ," 1,936 ", 91 , 352 , 570 ," 1,112 ", 658 ," 1,626 ", 899 , 187 , 192 , 188 
HH4012,27,520,04178,802802,Murud Janjira (M Cl),Urban," 2,767 "," 2,230 ", 365 ," 1,936 ", 91 , 352 , 570 ," 1,112 ", 658 ," 1,626 ", 899 , 187 , 192 , 188 
HH4012,27,520,04179,000000,Sub-District - Roha,Total," 39,309 "," 22,961 "," 3,617 "," 21,624 "," 1,175 "," 3,110 "," 6,457 "," 14,839 "," 6,760 "," 11,793 "," 9,191 "," 1,520 "," 2,103 "," 8,141 "
HH4012,27,520,04179,000000,Sub-District - Roha,Rural," 28,333 "," 14,604 "," 2,402 "," 12,903 ", 525 ," 1,756 "," 5,526 "," 8,510 "," 4,156 "," 7,756 "," 5,018 ", 726 , 817 ," 7,535 "
HH4012,27,520,04179,000000,Sub-District - Roha,Urban," 10,976 "," 8,357 "," 1,215 "," 8,721 ", 650 ," 1,354 ", 931 ," 6,329 "," 2,604 "," 4,037 "," 4,173 ", 794 ," 1,286 ", 606 
HH4012,27,520,04179,802803,Roha Ashtami (M Cl),Urban," 4,625 "," 3,695 ", 626 ," 3,783 ", 345 , 823 , 501 ," 2,461 "," 1,317 "," 1,714 "," 1,878 ", 441 , 696 , 152 
HH4012,27,520,04179,554446,Nagothane (CT),Urban," 2,820 "," 1,785 ", 222 ," 2,028 ", 114 , 192 , 127 ," 1,882 ", 432 , 476 , 746 , 164 , 203 , 241 
HH4012,27,520,04179,554447,Bhuwaneshwar (CT),Urban," 2,361 "," 2,056 ", 281 ," 2,086 ", 143 , 253 , 227 ," 1,348 ", 604 ," 1,278 "," 1,179 ", 126 , 291 , 75 
HH4012,27,520,04179,554448,Dhatau (CT),Urban," 1,170 ", 821 , 86 , 824 , 48 , 86 , 76 , 638 , 251 , 569 , 370 , 63 , 96 , 138 
HH4012,27,520,04180,000000,Sub-District - Sudhagad,Total," 15,308 "," 6,825 "," 1,434 "," 5,905 ", 235 , 899 ," 2,649 "," 4,211 "," 1,938 "," 1,716 "," 1,974 ", 432 , 308 ," 5,302 "
HH4012,27,520,04180,000000,Sub-District - Sudhagad,Rural," 13,203 "," 5,492 "," 1,229 "," 4,351 ", 108 , 708 ," 2,359 "," 3,013 "," 1,610 "," 1,373 "," 1,254 ", 249 , 113 ," 5,096 "
HH4012,27,520,04180,000000,Sub-District - Sudhagad,Urban," 2,105 "," 1,333 ", 205 ," 1,554 ", 127 , 191 , 290 ," 1,198 ", 328 , 343 , 720 , 183 , 195 , 206 
HH4012,27,520,04180,554547,Pali (CT),Urban," 2,105 "," 1,333 ", 205 ," 1,554 ", 127 , 191 , 290 ," 1,198 ", 328 , 343 , 720 , 183 , 195 , 206 
HH4012,27,520,04181,000000,Sub-District - Mangaon,Total," 35,892 "," 20,156 "," 3,831 "," 16,221 "," 1,056 "," 2,681 "," 6,737 "," 11,895 "," 5,270 "," 6,338 "," 5,375 "," 1,539 "," 1,437 "," 9,185 "
HH4012,27,520,04181,000000,Sub-District - Mangaon,Rural," 32,002 "," 17,194 "," 3,367 "," 13,153 ", 813 ," 2,002 "," 6,240 "," 9,850 "," 4,318 "," 5,197 "," 4,009 "," 1,218 ", 956 ," 8,959 "
HH4012,27,520,04181,000000,Sub-District - Mangaon,Urban," 3,890 "," 2,962 ", 464 ," 3,068 ", 243 , 679 , 497 ," 2,045 ", 952 ," 1,141 "," 1,366 ", 321 , 481 , 226 
HH4012,27,520,04181,554733,Utekhol (CT),Urban," 2,445 "," 1,914 ", 211 ," 1,953 ", 119 , 444 , 245 ," 1,302 ", 595 , 752 , 988 , 218 , 317 , 170 
HH4012,27,520,04181,554734,Goregaon (CT),Urban," 1,445 "," 1,048 ", 253 ," 1,115 ", 124 , 235 , 252 , 743 , 357 , 389 , 378 , 103 , 164 , 56 
HH4012,27,520,04182,000000,Sub-District - Tala,Total," 9,911 "," 5,203 "," 1,068 "," 3,011 ", 111 , 308 ," 2,942 "," 1,946 ", 984 , 546 , 432 , 134 , 35 ," 3,408 "
HH4012,27,520,04182,000000,Sub-District - Tala,Rural," 9,911 "," 5,203 "," 1,068 "," 3,011 ", 111 , 308 ," 2,942 "," 1,946 ", 984 , 546 , 432 , 134 , 35 ," 3,408 "
HH4012,27,520,04182,000000,Sub-District - Tala,Urban, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
HH4012,27,520,04183,000000,Sub-District - Shrivardhan,Total," 19,498 "," 10,631 "," 2,147 "," 8,896 ", 312 ," 1,107 "," 3,935 "," 5,961 "," 3,006 "," 3,798 "," 2,870 ", 590 , 363 ," 4,917 "
HH4012,27,520,04183,000000,Sub-District - Shrivardhan,Rural," 14,502 "," 7,431 "," 1,775 "," 5,890 ", 164 , 746 ," 3,269 "," 3,788 "," 2,017 "," 1,980 "," 1,719 ", 341 , 149 ," 4,230 "
HH4012,27,520,04183,000000,Sub-District - Shrivardhan,Urban," 4,996 "," 3,200 ", 372 ," 3,006 ", 148 , 361 , 666 ," 2,173 ", 989 ," 1,818 "," 1,151 ", 249 , 214 , 687 
HH4012,27,520,04183,802804,Shrivardhan (M Cl),Urban," 3,461 "," 2,310 ", 265 ," 2,009 ", 83 , 198 , 433 ," 1,604 ", 691 ," 1,617 ", 845 , 157 , 121 , 444 
HH4012,27,520,04183,554876,Borli Panchtan (CT),Urban," 1,535 ", 890 , 107 , 997 , 65 , 163 , 233 , 569 , 298 , 201 , 306 , 92 , 93 , 243 
HH4012,27,520,04184,000000,Sub-District - Mhasla,Total," 14,032 "," 7,903 "," 1,489 "," 4,671 ", 130 , 527 ," 2,006 "," 4,754 "," 1,502 ", 965 ," 1,123 ", 276 , 137 ," 4,867 "
HH4012,27,520,04184,000000,Sub-District - Mhasla,Rural," 12,108 "," 6,540 "," 1,209 "," 3,359 ", 81 , 405 ," 1,886 "," 3,622 "," 1,113 ", 716 , 679 , 181 , 66 ," 4,650 "
HH4012,27,520,04184,000000,Sub-District - Mhasla,Urban," 1,924 "," 1,363 ", 280 ," 1,312 ", 49 , 122 , 120 ," 1,132 ", 389 , 249 , 444 , 95 , 71 , 217 
HH4012,27,520,04184,554960,Mhasla (CT),Urban," 1,924 "," 1,363 ", 280 ," 1,312 ", 49 , 122 , 120 ," 1,132 ", 389 , 249 , 444 , 95 , 71 , 217 
HH4012,27,520,04185,000000,Sub-District - Mahad,Total," 43,002 "," 26,045 "," 4,389 "," 21,869 "," 1,173 "," 3,546 "," 6,143 "," 17,271 "," 5,933 "," 10,155 "," 8,234 "," 1,881 "," 1,987 "," 10,091 "
HH4012,27,520,04185,000000,Sub-District - Mahad,Rural," 33,166 "," 18,073 "," 2,795 "," 13,926 ", 342 ," 1,944 "," 5,257 "," 11,396 "," 3,675 "," 6,676 "," 4,372 ", 901 , 535 ," 9,654 "
HH4012,27,520,04185,000000,Sub-District - Mahad,Urban," 9,836 "," 7,972 "," 1,594 "," 7,943 ", 831 ," 1,602 ", 886 ," 5,875 "," 2,258 "," 3,479 "," 3,862 ", 980 ," 1,452 ", 437 
HH4012,27,520,04185,802805,Mahad (M Cl),Urban," 6,467 "," 5,679 "," 1,257 "," 5,477 ", 615 ," 1,146 ", 539 ," 3,908 "," 1,664 "," 2,354 "," 2,805 ", 757 ," 1,091 ", 168 
HH4012,27,520,04185,555142,Nadgaon Tarf Birwadi (CT),Urban," 1,240 ", 799 , 101 , 934 , 106 , 275 , 160 , 699 , 197 , 392 , 514 , 111 , 251 , 132 
HH4012,27,520,04185,555143,Birwadi (CT),Urban," 2,129 "," 1,494 ", 236 ," 1,532 ", 110 , 181 , 187 ," 1,268 ", 397 , 733 , 543 , 112 , 110 , 137 
HH4012,27,520,04186,000000,Sub-District - Poladpur,Total," 11,755 "," 6,861 ", 839 ," 4,301 ", 117 , 229 ," 2,850 "," 2,736 "," 1,225 ", 875 ," 1,006 ", 228 , 95 ," 4,076 "
HH4012,27,520,04186,000000,Sub-District - Poladpur,Rural," 10,370 "," 5,745 ", 745 ," 3,326 ", 88 , 156 ," 2,664 "," 1,982 "," 1,009 ", 713 , 668 , 137 , 36 ," 3,913 "
HH4012,27,520,04186,000000,Sub-District - Poladpur,Urban," 1,385 "," 1,116 ", 94 , 975 , 29 , 73 , 186 , 754 , 216 , 162 , 338 , 91 , 59 , 163 
HH4012,27,520,04186,555230,Poladpur (CT),Urban," 1,385 "," 1,116 ", 94 , 975 , 29 , 73 , 186 , 754 , 216 , 162 , 338 , 91 , 59 , 163 
HH4012,27,521,00000,000000,District - Pune,Total," 2,076,607 "," 1,678,829 "," 675,621 "," 1,555,272 "," 235,018 "," 255,242 "," 130,854 "," 1,451,086 "," 210,257 "," 735,590 "," 1,013,058 "," 273,326 "," 382,527 "," 147,194 "
HH4012,27,521,00000,000000,District - Pune,Rural," 744,114 "," 561,412 "," 126,951 "," 431,066 "," 15,134 "," 43,637 "," 29,682 "," 515,369 "," 22,462 "," 295,431 "," 288,049 "," 44,333 "," 31,675 "," 104,082 "
HH4012,27,521,00000,000000,District - Pune,Urban," 1,332,493 "," 1,117,417 "," 548,670 "," 1,124,206 "," 219,884 "," 211,605 "," 101,172 "," 935,717 "," 187,795 "," 440,159 "," 725,009 "," 228,993 "," 350,852 "," 43,112 "
HH4012,27,521,04187,000000,Sub-District - Junnar,Total," 82,606 "," 61,750 "," 9,891 "," 44,612 "," 1,572 "," 5,053 "," 3,531 "," 53,754 "," 2,640 "," 32,949 "," 27,138 "," 4,066 "," 3,426 "," 14,991 "
HH4012,27,521,04187,000000,Sub-District - Junnar,Rural," 77,007 "," 57,573 "," 9,042 "," 40,447 "," 1,356 "," 4,410 "," 3,261 "," 49,645 "," 2,274 "," 31,193 "," 25,044 "," 3,612 "," 2,865 "," 14,489 "
HH4012,27,521,04187,000000,Sub-District - Junnar,Urban," 5,599 "," 4,177 ", 849 ," 4,165 ", 216 , 643 , 270 ," 4,109 ", 366 ," 1,756 "," 2,094 ", 454 , 561 , 502 
HH4012,27,521,04187,802806,Junnar (M Cl),Urban," 5,599 "," 4,177 ", 849 ," 4,165 ", 216 , 643 , 270 ," 4,109 ", 366 ," 1,756 "," 2,094 ", 454 , 561 , 502 
HH4012,27,521,04188,000000,Sub-District - Ambegaon,Total," 48,190 "," 36,875 "," 5,097 "," 25,001 ", 517 ," 2,186 "," 1,767 "," 30,422 "," 1,021 "," 17,256 "," 13,439 "," 1,880 "," 1,165 "," 9,804 "
HH4012,27,521,04188,000000,Sub-District - Ambegaon,Rural," 44,338 "," 34,066 "," 4,538 "," 22,099 ", 406 ," 1,813 "," 1,637 "," 27,476 ", 844 ," 16,251 "," 11,947 "," 1,481 ", 810 ," 9,442 "
HH4012,27,521,04188,000000,Sub-District - Ambegaon,Urban," 3,852 "," 2,809 ", 559 ," 2,902 ", 111 , 373 , 130 ," 2,946 ", 177 ," 1,005 "," 1,492 ", 399 , 355 , 362 
HH4012,27,521,04188,555557,Manchar (CT),Urban," 3,852 "," 2,809 ", 559 ," 2,902 ", 111 , 373 , 130 ," 2,946 ", 177 ," 1,005 "," 1,492 ", 399 , 355 , 362 
HH4012,27,521,04189,000000,Sub-District - Shirur,Total," 76,254 "," 60,720 "," 11,358 "," 45,678 "," 1,027 "," 3,951 "," 2,118 "," 58,748 "," 1,942 "," 31,717 "," 34,733 "," 4,682 "," 2,885 "," 7,873 "
HH4012,27,521,04189,000000,Sub-District - Shirur,Rural," 62,520 "," 50,339 "," 8,303 "," 35,309 ", 677 ," 2,739 "," 1,612 "," 47,946 "," 1,273 "," 27,732 "," 29,456 "," 3,620 "," 1,814 "," 6,917 "
HH4012,27,521,04189,000000,Sub-District - Shirur,Urban," 13,734 "," 10,381 "," 3,055 "," 10,369 ", 350 ," 1,212 ", 506 ," 10,802 ", 669 ," 3,985 "," 5,277 "," 1,062 "," 1,071 ", 956 
HH4012,27,521,04189,802807,Shirur (M Cl),Urban," 7,682 "," 5,960 "," 1,482 "," 5,985 ", 286 , 877 , 296 ," 5,561 ", 580 ," 2,098 "," 3,434 ", 733 , 870 , 700 
HH4012,27,521,04189,555673,Koregaon Bhima (CT),Urban," 3,099 "," 2,234 ", 988 ," 2,226 ", 38 , 177 , 57 ," 2,716 ", 54 , 855 , 851 , 171 , 116 , 123 
HH4012,27,521,04189,555674,Sanaswadi (CT),Urban," 2,953 "," 2,187 ", 585 ," 2,158 ", 26 , 158 , 153 ," 2,525 ", 35 ," 1,032 ", 992 , 158 , 85 , 133 
HH4012,27,521,04190,000000,Sub-District - Khed,Total," 93,448 "," 69,073 "," 15,509 "," 54,349 "," 1,536 "," 5,592 "," 3,230 "," 65,615 "," 2,529 "," 26,357 "," 32,445 "," 5,502 "," 3,920 "," 14,480 "
HH4012,27,521,04190,000000,Sub-District - Khed,Rural," 63,875 "," 46,290 "," 9,017 "," 32,965 ", 573 ," 2,960 "," 2,174 "," 41,301 "," 1,375 "," 19,581 "," 21,622 "," 3,298 "," 1,462 "," 12,735 "
HH4012,27,521,04190,000000,Sub-District - Khed,Urban," 29,573 "," 22,783 "," 6,492 "," 21,384 ", 963 ," 2,632 "," 1,056 "," 24,314 "," 1,154 "," 6,776 "," 10,823 "," 2,204 "," 2,458 "," 1,745 "
HH4012,27,521,04190,802808,Alandi (M Cl),Urban," 6,385 "," 4,871 ", 961 ," 4,415 ", 184 , 422 , 165 ," 5,186 ", 186 ," 1,356 "," 1,947 ", 370 , 359 , 513 
HH4012,27,521,04190,555861,Rajgurunagar (Khed) (CT),Urban," 5,596 "," 5,132 "," 1,668 "," 4,757 ", 423 , 998 , 371 ," 4,102 ", 699 ," 1,718 "," 2,891 ", 706 ," 1,060 ", 213 
HH4012,27,521,04190,555862,Chakan (CT),Urban," 9,119 "," 7,362 "," 2,071 "," 6,830 ", 244 , 820 , 366 ," 7,816 ", 176 ," 2,121 "," 3,811 ", 707 , 731 , 394 
HH4012,27,521,04190,555863,Kharabwadi (CT),Urban," 2,129 "," 1,215 ", 325 ," 1,481 ", 13 , 72 , 28 ," 1,908 ", 9 , 332 , 525 , 125 , 68 , 101 
HH4012,27,521,04190,555864,Nanekarwadi (CT),Urban," 3,243 "," 2,088 "," 1,041 "," 1,802 ", 35 , 132 , 56 ," 2,821 ", 28 , 794 , 645 , 140 , 83 , 183 
HH4012,27,521,04190,555865,Medankarwadi (CT),Urban," 3,101 "," 2,115 ", 426 ," 2,099 ", 64 , 188 , 70 ," 2,481 ", 56 , 455 ," 1,004 ", 156 , 157 , 341 
HH4012,27,521,04191,000000,Sub-District - Mawal,Total," 71,330 "," 54,669 "," 15,154 "," 50,915 "," 3,190 "," 6,365 "," 2,978 "," 52,254 "," 3,849 "," 18,703 "," 30,089 "," 6,000 "," 6,424 "," 7,119 "
HH4012,27,521,04191,000000,Sub-District - Mawal,Rural," 39,455 "," 27,840 "," 6,504 "," 23,906 ", 491 ," 1,838 "," 1,108 "," 27,726 ", 845 ," 10,599 "," 15,516 "," 2,316 "," 1,179 "," 5,898 "
HH4012,27,521,04191,000000,Sub-District - Mawal,Urban," 31,875 "," 26,829 "," 8,650 "," 27,009 "," 2,699 "," 4,527 "," 1,870 "," 24,528 "," 3,004 "," 8,104 "," 14,573 "," 3,684 "," 5,245 "," 1,221 "
HH4012,27,521,04191,802809,Talegaon Dabhade (M Cl),Urban," 12,945 "," 11,185 "," 4,936 "," 11,451 "," 1,465 "," 2,523 ", 812 ," 9,736 "," 1,592 "," 3,537 "," 6,967 "," 1,816 "," 3,083 ", 372 
HH4012,27,521,04191,802810,Lonavala (M Cl),Urban," 10,326 "," 8,812 "," 2,269 "," 8,798 ", 916 ," 1,168 ", 778 ," 7,848 ", 983 ," 2,491 "," 4,575 "," 1,233 "," 1,526 ", 373 
HH4012,27,521,04191,556053,Wadagaon (CT),Urban," 3,221 "," 2,537 ", 578 ," 2,631 ", 181 , 380 , 86 ," 2,582 ", 138 , 509 ," 1,179 ", 313 , 325 , 161 
HH4012,27,521,04191,556054,Khadkale (CT),Urban," 2,772 "," 2,221 ", 422 ," 2,174 ", 90 , 238 , 113 ," 2,218 ", 216 , 521 , 808 , 162 , 150 , 119 
HH4012,27,521,04191,556055,Kusgaon Bk. (CT),Urban," 2,611 "," 2,074 ", 445 ," 1,955 ", 47 , 218 , 81 ," 2,144 ", 75 ," 1,046 "," 1,044 ", 160 , 161 , 196 
HH4012,27,521,04192,000000,Sub-District - Mulshi,Total," 35,409 "," 26,160 "," 6,443 "," 22,668 ", 861 ," 2,394 "," 1,182 "," 27,020 ", 644 ," 7,855 "," 13,637 "," 3,044 "," 1,633 "," 4,019 "
HH4012,27,521,04192,000000,Sub-District - Mulshi,Rural," 29,380 "," 21,512 "," 5,386 "," 18,363 ", 712 ," 1,837 ", 963 ," 21,916 ", 539 ," 6,744 "," 11,639 "," 2,516 "," 1,295 "," 3,724 "
HH4012,27,521,04192,000000,Sub-District - Mulshi,Urban," 6,029 "," 4,648 "," 1,057 "," 4,305 ", 149 , 557 , 219 ," 5,104 ", 105 ," 1,111 "," 1,998 ", 528 , 338 , 295 
HH4012,27,521,04192,556201,Hinjavadi (CT),Urban," 2,803 "," 2,007 ", 498 ," 1,794 ", 83 , 282 , 130 ," 2,316 ", 50 , 518 , 941 , 353 , 151 , 156 
HH4012,27,521,04192,556202,Pirangut (CT),Urban," 3,226 "," 2,641 ", 559 ," 2,511 ", 66 , 275 , 89 ," 2,788 ", 55 , 593 ," 1,057 ", 175 , 187 , 139 
HH4012,27,521,04193,000000,Sub-District - Haveli,Total," 555,012 "," 442,136 "," 167,530 "," 441,668 "," 53,071 "," 83,026 "," 28,031 "," 433,429 "," 40,049 "," 186,675 "," 277,827 "," 66,608 "," 103,496 "," 23,832 "
HH4012,27,521,04193,000000,Sub-District - Haveli,Rural," 124,272 "," 92,755 "," 34,919 "," 97,249 "," 6,166 "," 13,342 "," 6,914 "," 96,842 "," 5,022 "," 43,210 "," 60,440 "," 11,816 "," 13,115 "," 6,828 "
HH4012,27,521,04193,000000,Sub-District - Haveli,Urban," 430,740 "," 349,381 "," 132,611 "," 344,419 "," 46,905 "," 69,684 "," 21,117 "," 336,587 "," 35,027 "," 143,465 "," 217,387 "," 54,792 "," 90,381 "," 17,004 "
HH4012,27,521,04193,802811,Pimpri Chinchwad (M Corp.),Urban," 410,858 "," 334,907 "," 125,989 "," 328,226 "," 45,968 "," 66,999 "," 20,638 "," 320,805 "," 33,639 "," 137,576 "," 208,569 "," 53,000 "," 87,833 "," 16,038 "
